time,open,high,low,close,volume
2023-08-13T01:00:00+01:00,6325,6333,6204,6243,242.83069
2023-08-14T01:00:00+01:00,6237,6360,6178,6271,224.30679
2023-08-15T01:00:00+01:00,6272,6280,5600,5934,530.69892
2023-08-16T01:00:00+01:00,5931,5998,5536,5748,359.73146
2023-08-17T01:00:00+01:00,5743,5818,4591,5352,534.40646
2023-08-18T01:00:00+01:00,5342,5510,5327,5475,378.7404
2023-08-19T01:00:00+01:00,5474,5761,5466,5653,288.64896
2023-08-20T01:00:00+01:00,5654,5716,5547,5694,151.07453
2023-08-21T01:00:00+01:00,5692,5731,5435,5572,228.11424
2023-08-22T01:00:00+01:00,5573,5632,5350,5553,154.60722
2023-08-23T01:00:00+01:00,5553,5719,5450,5680,197.11857
2023-08-24T01:00:00+01:00,5680,5742,5568,5664,120.10668
2023-08-25T01:00:00+01:00,5662,5784,5517,5769,338.72129
2023-08-26T01:00:00+01:00,5769,5778,5572,5576,117.91099
2023-08-27T01:00:00+01:00,5578,5910,5575,5825,216.4936
2023-08-28T01:00:00+01:00,5827,5838,5655,5710,153.34325
2023-08-29T01:00:00+01:00,5711,5845,5491,5736,423.28345
2023-08-30T01:00:00+01:00,5733,5804,5621,5656,141.98865
2023-08-31T01:00:00+01:00,5656,5691,5338,5528,195.5591
2023-09-01T01:00:00+01:00,5529,5554,5329,5478,159.88727
2023-09-02T01:00:00+01:00,5478,5530,5424,5462,98.87616
2023-09-03T01:00:00+01:00,5462,5485,5377,5412,72.11811
2023-09-04T01:00:00+01:00,5412,5492,5285,5367,218.45935
2023-09-05T01:00:00+01:00,5368,5555,5308,5427,196.05621
2023-09-06T01:00:00+01:00,5431,5485,5310,5405,83.68601
2023-09-07T01:00:00+01:00,5404,5482,5339,5457,90.44712
2023-09-08T01:00:00+01:00,5458,5503,5336,5400,105.52749
2023-09-09T01:00:00+01:00,5401,5421,5375,5396,43.31622
2023-09-10T01:00:00+01:00,5396,5396,5181,5265,119.11649
2023-09-11T01:00:00+01:00,5273,5294,5006,5115,223.04836
2023-09-12T01:00:00+01:00,5113,5340,5089,5184,521.14071
2023-09-13T01:00:00+01:00,5188,5361,5155,5308,155.32577
2023-09-14T01:00:00+01:00,5311,5405,5277,5366,155.25245
2023-09-15T01:00:00+01:00,5371,5535,5345,5517,199.25062
2023-09-16T01:00:00+01:00,5526,5613,5461,5528,120.50239
2023-09-17T01:00:00+01:00,5529,5541,5338,5375,154.61902
2023-09-18T01:00:00+01:00,5376,5570,5328,5446,376.3374
2023-09-19T01:00:00+01:00,5446,5504,5385,5454,179.64243
2023-09-20T01:00:00+01:00,5456,5498,5255,5346,228.54467
2023-09-21T01:00:00+01:00,5344,5388,5093,5102,298.1913
2023-09-22T01:00:00+01:00,5102,5215,5059,5148,494.9564
2023-09-23T01:00:00+01:00,5151,5193,5099,5170,115.11966
2023-09-24T01:00:00+01:00,5178,5192,5100,5113,108.55646
2023-09-25T01:00:00+01:00,5114,5261,5062,5234,225.53011
2023-09-26T01:00:00+01:00,5232,5271,5133,5200,97.30403
2023-09-27T01:00:00+01:00,5199,5334,5145,5167,167.78958
2023-09-28T01:00:00+01:00,5165,5290,5153,5231,162.29996
2023-09-29T01:00:00+01:00,5234,5283,5151,5193,148.09573
2023-09-30T01:00:00+01:00,5197,5253,5181,5243,184.45884
2023-10-01T01:00:00+01:00,5242,5656,5232,5554,315.65728
2023-10-02T01:00:00+01:00,5559,5587,5183,5236,336.79397
2023-10-03T01:00:00+01:00,5242,5320,5200,5222,173.07518
2023-10-04T01:00:00+01:00,5221,5300,5027,5275,285.55993
2023-10-05T01:00:00+01:00,5272,5356,5251,5318,173.3217
2023-10-06T01:00:00+01:00,5319,5349,5200,5328,111.05778
2023-10-07T01:00:00+01:00,5328,5463,5328,5435,148.82674
2023-10-08T01:00:00+01:00,5439,5490,5300,5306,309.0876
2023-10-09T01:00:00+01:00,5303,5400,5090,5208,225.74727
2023-10-10T01:00:00+01:00,5212,5256,5163,5168,144.2331
2023-10-11T01:00:00+01:00,5174,5174,5034,5117,218.15487
2023-10-12T01:00:00+01:00,5117,5149,5030,5066,147.97867
2023-10-13T01:00:00+01:00,5067,5192,5059,5119,105.45353
2023-10-14T01:00:00+01:00,5118,5144,5072,5108,104.53004
2023-10-15T01:00:00+01:00,5110,5143,5050,5070,134.28952
2023-10-16T01:00:00+01:00,5073,5320,5071,5156,217.34676
2023-10-17T01:00:00+01:00,5158,5172,5019,5098,141.74269
2023-10-18T01:00:00+01:00,5087,5156,4988,5005,245.52478
2023-10-19T01:00:00+01:00,5005,5020,4809,4906,535.53742
2023-10-20T01:00:00+01:00,4909,5060,4895,5022,395.22215
2023-10-21T01:00:00+01:00,5023,5368,5008,5253,501.58566
2023-10-22T01:00:00+01:00,5258,5425,5150,5407,299.71895
2023-10-23T01:00:00+01:00,5405,6120,5295,5892,1447.71659
2023-10-24T01:00:00+01:00,5888,6091,5635,5757,1055.37769
2023-10-25T01:00:00+01:00,5758,5920,5624,5813,447.24773
2023-10-26T01:00:00+01:00,5812,5979,5747,5794,359.35994
